"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","IDX_C"
"110635","University of California-Berkeley","2010","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","26","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Bachelor's degree","224","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Master's degree","57","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","150","-2"
"110635","University of California-Berkeley","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","6","-2"
"110635","University of California-Berkeley","2010","Second major","'14'","Engineering","Bachelor's degree","14","-2"
"110635","University of California-Berkeley","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","52","-2"
"110635","University of California-Berkeley","2010","Second major","'40'","Physical Sciences","Bachelor's degree","33","-2"
"110644","University of California-Davis","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","42","-2"
"110644","University of California-Davis","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","27","-2"
"110644","University of California-Davis","2010","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","25","-2"
"110644","University of California-Davis","2010","First major","'14'","Engineering","Bachelor's degree","515","-2"
"110644","University of California-Davis","2010","First major","'14'","Engineering","Master's degree","142","-2"
"110644","University of California-Davis","2010","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","74","-2"
"110644","University of California-Davis","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","59","-2"
"110644","University of California-Davis","2010","First major","'27'","Mathematics and Statistics","Master's degree","9","-2"
"110644","University of California-Davis","2010","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","12","-2"
"110644","University of California-Davis","2010","First major","'40'","Physical Sciences","Bachelor's degree","119","-2"
"110644","University of California-Davis","2010","First major","'40'","Physical Sciences","Master's degree","31","-2"
"110644","University of California-Davis","2010","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","50","-2"
"110644","University of California-Davis","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"110644","University of California-Davis","2010","Second major","'14'","Engineering","Bachelor's degree","43","-2"
"110644","University of California-Davis","2010","Second major","'14'","Engineering","Master's degree","2","-2"
"110644","University of California-Davis","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","20","-2"
"110644","University of California-Davis","2010","Second major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"110653","University of California-Irvine","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","155","-2"
"110653","University of California-Irvine","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","95","-2"
"110653","University of California-Irvine","2010","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","44","-2"
"110653","University of California-Irvine","2010","First major","'14'","Engineering","Bachelor's degree","451","-2"
"110653","University of California-Irvine","2010","First major","'14'","Engineering","Master's degree","150","-2"
"110653","University of California-Irvine","2010","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","57","-2"
"110653","University of California-Irvine","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","75","-2"
"110653","University of California-Irvine","2010","First major","'27'","Mathematics and Statistics","Postbaccalaureate certificate","1","-2"
"110653","University of California-Irvine","2010","First major","'27'","Mathematics and Statistics","Master's degree","10","-2"
"110653","University of California-Irvine","2010","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","12","-2"
"110653","University of California-Irvine","2010","First major","'40'","Physical Sciences","Bachelor's degree","184","-2"
"110653","University of California-Irvine","2010","First major","'40'","Physical Sciences","Postbaccalaureate certificate","1","-2"
"110653","University of California-Irvine","2010","First major","'40'","Physical Sciences","Master's degree","42","-2"
"110653","University of California-Irvine","2010","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","44","-2"
"110653","University of California-Irvine","2010","Second major","'14'","Engineering","Bachelor's degree","52","-2"
"110653","University of California-Irvine","2010","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"110662","University of California-Los Angeles","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","60","-2"
"110662","University of California-Los Angeles","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","109","-2"
"110662","University of California-Los Angeles","2010","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","35","-2"
